PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6
203726_s_at	LAMA3	ENSG00000053747	laminin subunit alpha 3	-1.28585563566855	9.96355412759403	-4.99390041108005	0.000383547475326005	0.0264032085237978	0.396856686240616	10.9756908166237	10.7765476892251	10.1347926497839	10.6261827554624	10.8114357332439	9.06164423714194	8.59721678873641	9.78699919197223	10.1122271403566	9.11343851627986	9.60291988470838
203761_at	SLA	ENSG00000155926	Src like adaptor	-1.00856396566622	10.4442346862714	-4.59507837729132	0.000733826375181112	0.0354248086537047	-0.230717251029077	11.3796771798878	10.5231618604857	11.1596874074887	10.9535242767117	10.9557517040544	9.24859923235367	9.93987307483638	10.3490158052649	9.71390679493461	10.3750669489213	10.2883172640457
203765_at	GCA	ENSG00000115271	grancalcin	-1.42402095942379	10.038673890724	-5.3015005078479	0.000236107066771332	0.0220378169529066	0.864313671650423	11.9676846699412	10.6830703511208	10.7952158875469	10.496236882916	10.1348551877962	9.10157853801568	9.25335622956785	9.62799726766792	9.61890084460586	9.43022181384681	9.31629512493841
203766_s_at	LMOD1	ENSG00000163431	leiomodin 1	1.67771535985774	10.504082152446	4.69092303987681	0.000626624385051697	0.0333301649828742	-0.0777582805786601	9.44648865434313	9.55493020068842	10.1168530057422	9.89464343888914	8.93190811750065	11.0993455958087	10.7259075039614	10.3913192332593	11.0498255621254	11.8102311312976	12.5234512332903
203798_s_at	VSNL1	ENSG00000163032	visinin like 1	0.952877266989526	5.11637916808534	6.04906205878595	7.6773180104972e-05	0.0139793827902853	1.93777347210855	4.50066175312146	4.54984518342734	4.64933537007189	5.02803984411987	4.25525750698746	5.47246769873278	5.21168247421019	5.33951482294529	5.5433240796944	5.88688512808463	5.84315698754346
203903_s_at	HEPH	ENSG00000089472	hephaestin	1.25762290120587	10.1206084103207	4.39210006325569	0.00102946768354619	0.0404583986840102	-0.558903831049261	9.54265137926502	9.31323261069461	9.86817129588634	9.83576481862698	8.61334130747838	10.3125565660629	10.197059436718	10.4184244292454	10.8121288951251	10.7755704058487	11.6377913685767
203917_at	CXADR	ENSG00000154639	CXADR Ig-like cell adhesion molecule	-0.942954280995238	11.5237516984799	-6.58741410024142	3.58567166764091e-05	0.010344662761144	2.65587164300447	12.1403681615545	11.8747017051665	12.1639451241009	11.8013790420171	12.2100579531841	11.3391439240301	10.9585419297765	11.0012280768387	11.4846094601924	11.1061966276612	10.6810966787573
203951_at	CNN1	ENSG00000130176	calponin 1	1.68017311340929	9.73831949255604	4.42810887383377	0.000969077585007295	0.0391766588028108	-0.500272839810592	9.0271109007782	8.73927733816023	9.43772134889995	8.80055766770194	8.10463989794181	11.0126164810916	9.7418908506746	9.88719795069448	9.69166507980986	11.1090355996274	11.5698013027363
203961_at	NEBL	ENSG00000078114	nebulette	-1.11842148987878	11.8777619297362	-4.13967426525192	0.00158006248369228	0.0489441512152021	-0.974585748540667	12.7390834039831	12.669072100363	11.9803379261561	12.2804924805617	12.7700641645594	10.6310296212479	11.2319758476683	11.5517367478215	12.3044384554722	10.9507454601491	11.5464050191161
204073_s_at	MYRF	ENSG00000124920	myelin regulatory factor	-1.93614350205145	8.2105665931561	-4.57567252627872	0.000757784918217408	0.0358363240072121	-0.261846803171764	9.75985081889285	9.5580335582928	8.7084437184009	9.07524491421154	9.23165132521367	6.58643089023983	7.46322098938085	8.23224052721614	8.47832710945423	7.31275842831387	5.91003024510046
204136_at	COL7A1	ENSG00000114270	collagen type VII alpha 1 chain	1.0628246420712	8.40574129168123	4.67086404375825	0.000647614294003406	0.0338026967437469	-0.109661101340515	7.70744527977549	7.80574436329545	8.00349815898843	7.77142627925572	7.8419797168969	8.7825027901232	9.14945371487903	8.53507094627523	8.28748408655525	8.75557317804467	9.82297569440418
204294_at	AMT	ENSG00000145020	aminomethyltransferase	0.867265470953786	9.36084111978855	5.33104382426467	0.000225516251197552	0.0216116490120449	0.908428095089342	8.62597409184511	8.86947785376596	9.07948701230868	8.78052730656022	9.0834698682252	9.78905209157234	9.66960596177185	9.80658386286735	9.47939335453018	10.3677501794786	9.41793073474862
204326_x_at	MT1X	ENSG00000187193	metallothionein 1X	-1.93272559771056	10.8949425777291	-6.10500912535065	7.08037341380274e-05	0.0136593100478438	2.01452380478457	12.8314302648041	12.0813874362549	11.7780836697257	11.0470149468782	12.0078663829208	10.4223979476822	10.097621864369	9.97471437172633	9.16380962461519	9.79478871298772	10.6452531330565
204345_at	COL16A1	ENSG00000084636	collagen type XVI alpha 1 chain	1.20486649007983	9.87365473618839	7.7846397153698	7.53098699028506e-06	0.00698027477771479	4.09613222745276	8.8160396272827	9.08105482274707	9.47246121078957	9.62611010146457	9.08660840025851	10.3259919455779	10.3778130306302	10.7648241193028	10.2232158899796	10.2482048705865	10.5878780794528
204428_s_at	LCAT	ENSG00000213398	lecithin-cholesterol acyltransferase	0.891124135576637	8.58012452886686	7.06853082725509	1.87517329212471e-05	0.00849477904240764	3.25985801251316	8.30080444592139	8.240967346691	8.01571310266658	7.87152172101636	8.04127747646632	8.93560574307484	8.88922887964291	9.21339162726057	8.93650713346204	9.29894472041322	8.6374076209202
204454_at	LDOC1	ENSG00000182195	LDOC1 regulator of NFKB signaling	0.968128863881454	9.68518659493518	7.26424442794693	1.45252358356325e-05	0.00816929275299838	3.49569375141777	8.95331691295048	9.64530411729128	8.8255203083012	9.11135751727148	9.25008267191207	10.0742745507786	10.2657214772599	10.0295601659377	10.0194436905502	10.0920497447224	10.2704213873117
204500_s_at	AGTPBP1	ENSG00000135049	ATP/GTP binding carboxypeptidase 1	-0.935791627564791	8.67304888019141	-6.01989064523833	8.00963917315206e-05	0.0142358518798961	1.89755779906748	9.59452767588753	8.92728840145149	9.07734848220122	9.05210499637926	9.26613382930518	8.01782372947745	8.15705491267853	8.2435359536455	8.75706338381531	8.31915016728659	7.99150614997748
204506_at	PPP3R1	ENSG00000221823	protein phosphatase 3 regulatory subunit B, alpha	-1.75829533379267	6.52135384089471	-4.70193427164849	0.00061540720604812	0.0329221443989701	-0.0602703190586764	8.04120129020785	7.29760202265102	5.78909558159159	8.05662827338274	8.21759294698398	5.60589163112168	5.87644274491554	5.54763155039944	5.87644274491554	5.82028009603089	5.60608336764151
204507_s_at	PPP3R1	ENSG00000221823	protein phosphatase 3 regulatory subunit B, alpha	-0.999430032117164	6.1838828311747	-6.21590031340179	6.03849458001477e-05	0.0126073437826822	2.16518326017113	7.08489979202778	6.52815904956515	6.45389427378334	6.75604720585037	6.82213210405729	5.54944937106813	5.2277051415697	5.87452119576572	5.82561826148061	5.79381121914917	6.1064735286044
204615_x_at	IDI1	ENSG00000067064	isopentenyl-diphosphate delta isomerase 1	-0.94591674457917	11.3730663619769	-6.1745600105518	6.40640522524588e-05	0.0129083980840113	2.10924461793209	11.6227224576634	11.8873317026207	11.7694844245592	11.8577278635376	12.307838301265	11.1806824774205	10.7697778598	11.145605964469	11.2398158888822	10.6162530291181	10.7064900124103
204682_at	LTBP2	ENSG00000119681	latent transforming growth factor beta binding protein 2	0.99029999544298	11.259836452396	4.54259197524533	0.000800536905149565	0.0366595074818491	-0.31503463435356	10.5958519023829	11.0095677035334	10.4925994704787	11.3896770082728	10.1106680079222	11.4708361545724	11.4010561753171	12.1185655639253	11.9375433334232	11.544183134356	11.7876525221719
204715_at	PANX1	ENSG00000110218	pannexin 1	-0.85424901267796	7.06988749142295	-4.83532502283107	0.000495116960969032	0.0302164168391389	0.150163698569325	8.00104750373105	7.41311904400557	7.28235681257803	7.16585086894152	7.81683326243483	6.82805409756312	6.76670726015507	6.40776077412131	6.71895630893752	6.32344858092556	7.04462789225886
204745_x_at	MT1G	ENSG00000125144	metallothionein 1G	-1.74949168712583	10.8569255381147	-6.92521370379478	2.26761543752685e-05	0.0090045499305732	3.08358180154926	12.6507318755024	11.7653861787548	11.7317431186178	11.0771311179058	11.8309763646816	10.3945522577048	10.4689590364077	10.1469546637651	9.5169130548243	9.89543952778504	9.94739372331282
204776_at	THBS4	ENSG00000113296	thrombospondin 4	1.29709649352052	7.82072309224617	4.22019105982722	0.00137705006887753	0.0460528037417524	-0.841135118414365	7.03440329276348	6.53777572158584	8.16466756073552	7.25086733521125	6.57836565951514	9.09722782155557	8.51615294621541	8.32645076804693	8.19779868682274	8.61197588760336	7.71226833465259
204879_at	PDPN	ENSG00000162493	podoplanin	-0.890786916042742	6.08281245631383	-5.11049722774724	0.000318613815592219	0.0245715903713707	0.575785702737301	7.04639238753577	6.34818878659774	6.24447553668879	6.45180740114688	6.7526170315347	5.657042637934	5.79861531134716	5.69564834303805	6.02719437084443	5.14814222066375	5.74081299212081
204916_at	RAMP1	ENSG00000132329	receptor activity modifying protein 1	1.17697592992817	8.8651121266142	5.66911359756371	0.000134562488438834	0.0179803813499217	1.4033462889891	8.18684477663604	8.47897563096266	8.29968667299372	8.45804311009923	7.69207608802982	9.23472906849622	9.12705521682387	8.98868102295524	9.35170950113324	9.57209299767853	10.1263393069477
205131_x_at	CLEC11A	ENSG00000105472	C-type lectin domain containing 11A	0.833733571057875	7.43477958256808	5.14666409098294	0.000300917261425682	0.0239005236335772	0.630858241381059	6.52623952704247	6.72188684192268	7.10486989763338	7.24255607558648	7.30452674049756	7.66353520256372	7.98575057308254	8.09025652456534	7.47841232746504	7.93387106772327	7.73067063016641
205281_s_at	PIGA	ENSG00000165195	phosphatidylinositol glycan anchor biosynthesis class A	-2.12502868107515	8.11458486166483	-4.81482110671862	0.000511867024670282	0.030534022608856	0.11798888435054	10.0724172225039	9.79600651105748	8.41765481294568	9.45539551876639	8.62698300961925	8.76813771369599	6.56837487217234	6.37473333776608	6.78262280354037	6.99078521552247	7.40732246072313
205290_s_at	BMP2	ENSG00000125845	bone morphogenetic protein 2	-1.22819653981562	10.9182863709207	-4.87483001402024	0.000464450944854057	0.0294492522176693	0.211977274041744	12.0807847861299	12.0997635229127	11.529279364099	11.464714520795	10.766516587437	10.5780985172774	10.4427881934756	10.3580853543026	10.8797453250099	10.0033626409672	9.8980112677219
205462_s_at	HPCAL1	ENSG00000115756	hippocalcin like 1	-1.21829069745994	7.41787552766475	-4.83635752194444	0.000494288904032234	0.0301949150519017	0.15178223589528	8.59401261687395	7.83911005887903	7.83101838642573	7.91866316602404	8.22918440319357	6.22506799782863	6.71473984735562	7.76928869668022	7.16680919168852	6.63710280651879	6.67163363284412
205632_s_at	PIP5K1B	ENSG00000107242	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	-0.944821606951939	9.73224165439805	-4.20121483254915	0.00142231083491198	0.0465334878136215	-0.872516647411087	10.2968991452742	9.74767563490408	10.2896307962888	10.0098725307011	10.8939163656001	8.9116770207933	8.97730483240338	9.55720620945623	9.9239805889591	9.12739693367891	9.31909814031938
205681_at	BCL2A1	ENSG00000140379	BCL2 related protein A1	-1.27029897881253	8.16725336056209	-4.38718714830488	0.0010380073590763	0.0406932224092481	-0.566916605578275	9.80950307395993	9.05552844313413	8.4853930487425	8.87171944038176	8.07857455698992	7.98227739488509	8.07857455698992	7.64749664243107	7.24362783218008	7.5210595339682	7.06603244252036
205700_at	HSD17B6	ENSG00000025423	hydroxysteroid 17-beta dehydrogenase 6	-1.37534518837592	9.71849290659968	-4.19301369640174	0.00144234900945332	0.0467177613827367	-0.886092625709624	10.3799529232142	10.5056606549149	10.5806954831103	9.9228436599526	10.9542532346498	9.58108694765924	8.03128433624206	9.57930430485532	9.93209627448329	8.90489802626254	8.53134612725218
205787_x_at	ZC3H11A	ENSG00000058673	zinc finger CCCH-type containing 11A	0.920402575414077	7.89776716494802	6.3298967132334	5.13594524064809e-05	0.0119415703544938	2.31804029183813	7.56685461123817	7.57598375837369	7.3461847796186	7.44743117258045	7.04219266089079	8.5879773782438	8.11342531912341	8.46675949432402	8.60666832453172	7.95002680070726	8.17193451479626
205809_s_at	WASL	ENSG00000106299	WASP like actin nucleation promoting factor	1.13555879584373	8.42783795098589	5.95743825425265	8.77371902701786e-05	0.0147052490113146	1.8110057277186	7.71967535853678	7.80949061681429	8.19916225620514	7.36014117822394	7.95374181103003	9.29375819375891	8.8850173637716	9.02405680220388	8.68038712873738	8.41962808027386	9.36115867128892
205863_at	S100A12	ENSG00000163221	S100 calcium binding protein A12	-2.53254984759193	7.36704299272808	-4.23255970267928	0.00134835987225935	0.0454972892569384	-0.820704434677613	10.9069709950118	8.2812525295761	9.03713759078901	7.36301235615489	8.1537956219048	7.14597442052924	6.81772327662339	5.45026287061828	6.32016674365362	4.93396951629228	6.62720699885545
205910_s_at	CEL	ENSG00000170835	carboxyl ester lipase	0.931088411931407	6.19826232791285	5.01556704792009	0.000370499025936094	0.0261797545869247	0.430265124488623	6.00197834563331	5.5240348678412	5.7085286584563	5.59744009458185	5.61999764051137	6.85013687407143	7.13800558843737	6.39214171529579	5.95205911863948	6.7522791136344	6.6442835899388
206029_at	ANKRD1	ENSG00000148677	ankyrin repeat domain 1	-1.71065483412323	5.31372995469077	-4.81038592776701	0.000515568069492787	0.0307259205358753	0.111020924006502	6.29740353264131	7.10058826736793	4.76710904141933	6.25109997097319	6.81787123593365	4.62061181779003	4.31550892662662	5.12151915623949	4.53378738997773	4.46130575757476	4.16422440505446
206068_s_at	ACADL	ENSG00000115361	acyl-CoA dehydrogenase long chain	-1.63010179477217	8.05070456893668	-4.33214589837079	0.0011389053275886	0.0419051137055352	-0.65690340129903	8.39926291040502	8.81640196722218	8.93478168516012	8.6053678485002	9.94344060095638	7.17408725747857	6.47991295046181	7.63728487949212	8.63502015544968	7.06255948319894	6.8696305199785
206107_at	RGS11	ENSG00000076344	regulator of G protein signaling 11	0.856193376374942	6.75417720493314	4.38103412851285	0.00104880721849977	0.040936706182072	-0.576956443125268	6.59944823028869	6.46297233311243	6.46795955936697	6.06227875154809	5.84315430569058	6.90351604904271	6.94927812819172	7.55886738458061	7.22567962992861	7.56124890968475	6.66154597282935
206136_at	FZD5	ENSG00000163251	frizzled class receptor 5	-0.852198612564774	7.52267611300847	-4.24570394535142	0.0013185529904393	0.0448922444660307	-0.799013261074403	8.30189570899664	8.31066584258653	7.36910798658723	7.51270751002937	8.44318155111014	7.09027947580497	7.03025065767382	7.23472646886785	7.41803927800671	7.07279233227492	6.96579043115498
206170_at	ADRB2	ENSG00000169252	adrenoceptor beta 2	-1.19696051125242	9.79256597218157	-5.84540524984039	0.000103456443658401	0.0159765948394129	1.65418185753177	10.6844722710569	10.8430351020849	9.88538431824713	10.4233265591821	10.3910493682979	9.40866969531479	9.19920719118869	9.04901132270285	9.86986393562534	9.17738246778535	8.78682346251128
206271_at	TLR3	ENSG00000164342	toll like receptor 3	-0.973781362790794	7.00332528920692	-5.3774638826768	0.000209879275124483	0.0210812061291504	0.977463530486465	7.15598484850444	7.74656350533598	7.28759257959971	8.16957518125714	7.31267768440312	6.51952289775262	6.47931246091066	6.65318647054631	6.90086723499463	6.55166347946648	6.25963183850499
206324_s_at	DAPK2	ENSG00000035664	death associated protein kinase 2	-1.01487352546964	8.53165809512367	-4.21236586007119	0.00139552948470076	0.0462325125867721	-0.854070561024748	9.47872310419065	8.87839469173839	8.57646500647976	8.9475270565098	9.54501750434425	8.74141683746344	7.85874476974255	8.07527801629896	8.45276444559852	7.57418420284191	7.71972341115218
206461_x_at	MT1H	ENSG00000205358	metallothionein 1H	-1.64734366243395	10.9281734027491	-6.48613762020056	4.12559529126094e-05	0.0112213983311208	2.52423784565081	12.6961573602719	11.7375391462929	11.6970005652302	11.2185352862707	11.7843900986814	10.5081782434014	10.6052973682055	10.2794326469156	9.52985839101155	10.0782939276805	10.0752243962784
206610_s_at	F11	ENSG00000088926	coagulation factor XI	-1.03631178181454	7.24463791719444	-4.89931829124303	0.000446451819049525	0.0287571085551038	0.250176043225365	8.04107801459294	8.25325822002719	7.48569821650897	7.39582777594026	7.87363221839706	6.51260918427119	6.55311197928339	7.33117226913942	7.09132977095123	6.29945126425324	6.85384817577397
206707_x_at	RIPOR2	ENSG00000111913	RHO family interacting cell polarization regulator 2	-1.43287610764897	7.89059715300447	-4.79351686910812	0.000529904198165287	0.031063829951426	0.0844917389760269	9.94840702838752	8.65287036053905	8.58099445713592	8.11242906586528	8.06612878304632	7.12643554858378	7.6536969749183	7.13012226123275	7.30498230471571	6.88372162099028	7.33678027763428
206715_at	TFEC	ENSG00000105967	transcription factor EC	-1.14102616647451	9.16297666423732	-5.02391638951336	0.000365596526213209	0.0261605541361357	0.4431199320951	8.9366485736136	10.0143919958061	9.71428860527806	10.2993622707185	9.96208142070081	8.51777465436116	8.35486029929083	9.14497638953373	8.75534259077921	8.69569722925593	8.39731927727256
206855_s_at	HYAL2	ENSG00000068001	hyaluronidase 2	-1.13645726531025	10.903674150608	-5.22367253912118	0.000266607472869784	0.0225387348437124	0.747439666081896	11.3943043038789	11.4825025557852	11.4986602310406	12.0144876180607	11.2278449496663	9.75162521793749	10.3259855734903	10.8466428655198	10.5028921312328	10.0102953783815	10.8851748316945
206877_at	MXD1	ENSG00000059728	MAX dimerization protein 1	-1.07076016147991	5.54923669207207	-4.68538308351682	0.000632349009177298	0.0334071767162821	-0.0865634676020806	6.63249444974484	5.83619239665436	6.27315887121781	6.63755550674083	5.28703722185682	5.16900432794323	5.2635187623171	5.21864241133461	4.76710904141933	5.06326617154533	4.89362445201851
206884_s_at	SCEL	ENSG00000136155	sciellin	-1.77516155858415	9.26077014436261	-4.27438638571314	0.00125587260679354	0.0438450133955917	-0.751754891625996	10.7364335954578	10.1274039196537	9.88899340921843	10.1453342868802	10.2470352158325	9.07113304840503	7.42280562581808	8.55100676769116	10.0000663302957	8.15991672999977	7.51834265873635
207034_s_at	GLI2	ENSG00000074047	GLI family zinc finger 2	1.31116784588716	7.18062161841267	7.63981801574759	9.01291929543452e-06	0.00698027477771479	3.93284290752306	6.51846721781168	6.46396606696956	6.98149366477717	6.48511333342216	5.87815550211779	7.81632346509557	7.42819823427401	7.92325716726355	7.74412863338348	7.72534437295309	8.02239014447128
207275_s_at	ACSL1	ENSG00000151726	acyl-CoA synthetase long chain family member 1	-1.90673363933398	10.1755781325905	-10.3371172319751	4.50387510574037e-07	0.00408372789944773	6.54815519367212	11.5062832395331	11.2100150796903	11.1449747839214	10.5385272602374	11.6782729522997	9.3469910400271	9.12601907575008	9.4148721126003	9.11560021524069	9.21242191900265	9.63738178019341
207294_at	AGTR2	ENSG00000180772	angiotensin II receptor type 2	-2.20140614413317	5.61077092069489	-4.8968796419948	0.00044821083955537	0.0287571085551038	0.246376110305802	6.56129950289924	8.0810344034576	5.38124453180561	6.22851193892823	7.80559916492879	4.06954247978207	4.46639210468967	5.26652060517472	5.06878389533134	4.33330731749996	4.45624418314656
207387_s_at	GK	ENSG00000198814	glycerol kinase	-1.68316053994866	6.94879718274024	-8.37519654499794	3.70830655630551e-06	0.00611196202626072	4.73288012412762	8.14946804958445	8.41067735055012	7.22026672597025	8.13427451451997	7.41973710930005	6.2300942100984	6.02820076888683	6.31073676086395	6.04568509722429	6.35219837621187	6.13543004693247
207390_s_at	SMTN	ENSG00000183963	smoothelin	0.939588247030411	8.69683521645842	4.43817632069528	0.000952865288945354	0.0387721657071519	-0.483911667062733	8.63528694466981	7.86030203606548	8.42346383013083	8.07465075470791	7.92795911572606	9.05287812800125	8.97210396806512	8.98140478189325	8.56873254758563	9.39820437080818	9.77020090338914
207391_s_at	PIP5K1A	ENSG00000143398	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha	-0.975843168132744	8.52095019728597	-6.11207008904229	7.00862412209808e-05	0.0135621150313892	2.02417501430178	9.35873645722825	8.95837861356324	8.92071455985158	8.8929988203626	9.13531299396802	7.92623407732602	8.59464305691954	7.85483057122628	8.38638627493078	7.92743260311989	7.77478414164947
207417_s_at	ZNF177	ENSG00000188629	zinc finger protein 177	0.971067820252297	7.64512569339993	4.49522318920025	0.000866208813991301	0.0380932977485473	-0.391461119233498	6.60102840187409	7.45931047943869	7.47843821639633	6.9722518516517	7.06623273513257	7.65508892404167	7.77217671167611	7.83961860625046	8.66795692830734	8.43913016670229	8.14514960592797
207417_s_at	ZNF559-ZNF177	ENSG00000270011	ZNF559-ZNF177 readthrough	0.971067820252297	7.64512569339993	4.49522318920025	0.000866208813991301	0.0380932977485473	-0.391461119233498	6.60102840187409	7.45931047943869	7.47843821639633	6.9722518516517	7.06623273513257	7.65508892404167	7.77217671167611	7.83961860625046	8.66795692830734	8.43913016670229	8.14514960592797
207417_s_at	ZNF559-ZNF177	ENSG00000188629	ZNF559-ZNF177 readthrough	0.971067820252297	7.64512569339993	4.49522318920025	0.000866208813991301	0.0380932977485473	-0.391461119233498	6.60102840187409	7.45931047943869	7.47843821639633	6.9722518516517	7.06623273513257	7.65508892404167	7.77217671167611	7.83961860625046	8.66795692830734	8.43913016670229	8.14514960592797
207526_s_at	IL1RL1	ENSG00000115602	interleukin 1 receptor like 1	-4.23761623683707	8.13358113924702	-4.62328976684833	0.000700404646299058	0.0348145491267569	-0.185557766402227	12.5798071447985	9.6474316638971	7.511829333564	10.0947453586227	12.3912273867267	5.32927826052673	5.50068285977774	8.72269288351205	5.93481173276892	5.97317823720028	5.78370767032255
207549_x_at	CD46	ENSG00000117335	CD46 molecule	-1.04457924994056	8.34628039618393	-8.80403614031933	2.26842749334928e-06	0.00586607308261019	5.1673202580398	8.63034931547119	8.73513710468539	9.25125183489685	8.98298752705785	8.98052869864628	7.75980151410187	7.92830900717575	7.86396658928194	7.69390730401543	8.13516944665013	7.84767601604058
207574_s_at	GADD45B	ENSG00000099860	growth arrest and DNA damage inducible beta	-1.9110216804915	12.3108251943414	-4.75154569197624	0.000567424051067147	0.0320560170664238	0.0183023946831655	14.3117843147307	13.0996942097522	12.7050300528129	13.9476477052821	12.7018469995606	12.6270854943867	11.6192961329672	10.8861272125036	10.8964396695267	10.7590435540105	11.8650817922225
207610_s_at	ADGRE2	ENSG00000127507	adhesion G protein-coupled receptor E2	-1.2513031025956	7.75107011684246	-4.3793521301084	0.00105177989016345	0.0409800304657298	-0.579701817129434	9.4792013772104	8.40348648439959	8.53678134353383	8.43165309091638	7.31687311341284	7.04036585098433	7.14747007295921	7.32343825708654	7.32343825708654	7.12054422390582	7.13851921377158
207961_x_at	MYH11	ENSG00000133392	myosin heavy chain 11	1.32538749289785	11.6092191075787	4.78899937012356	0.000533814177121429	0.0311118088872437	0.077380092252965	10.9196284337292	11.21217698323	11.4418718653758	10.8770769489879	9.98064814412205	12.2607557400764	11.7833308082366	11.6288943748186	12.1981897667737	12.5836911617634	12.8151459562522
207961_x_at	MYH11	ENSG00000276480	myosin heavy chain 11	1.32538749289785	11.6092191075787	4.78899937012356	0.000533814177121429	0.0311118088872437	0.077380092252965	10.9196284337292	11.21217698323	11.4418718653758	10.8770769489879	9.98064814412205	12.2607557400764	11.7833308082366	11.6288943748186	12.1981897667737	12.5836911617634	12.8151459562522
207993_s_at	CHP1	ENSG00000187446	calcineurin like EF-hand protein 1	-0.853874080561003	5.95243776776264	-4.84768815789058	0.000485297030970961	0.029904662675463	0.169533547589234	6.21192090782742	5.99095430067828	6.6119416127361	6.60183977189572	6.67427973811478	5.84989150442201	5.61460070995818	5.89320531728152	5.26805566329875	5.66394509487707	5.09618082429918
208003_s_at	NFAT5	ENSG00000102908	nuclear factor of activated T cells 5	1.20289639432869	9.3195444715457	8.28115320393779	4.14076519819145e-06	0.00611196202626072	4.634531095274	9.06482514087651	8.62987883909362	8.68530141720132	8.23718129542065	8.69990913514905	9.68624758993671	10.0589964558048	9.68018119936631	9.82348322786005	9.7596541869312	10.1893306993625
208083_s_at	ITGB6	ENSG00000115221	integrin subunit beta 6	-0.892053745320823	5.40844587013719	-4.26685935884905	0.00127201456684669	0.0440963786460521	-0.764146774793248	6.13349467714582	5.55536202677889	6.05822290823303	5.92865752000403	5.79936606939914	4.5416089142094	5.04174949696006	5.87551513457523	4.87537308568788	4.78802284577076	4.89553189274482
208083_s_at	LINC02478	ENSG00000285373	long intergenic non-protein coding RNA 2478	-0.892053745320823	5.40844587013719	-4.26685935884905	0.00127201456684669	0.0440963786460521	-0.764146774793248	6.13349467714582	5.55536202677889	6.05822290823303	5.92865752000403	5.79936606939914	4.5416089142094	5.04174949696006	5.87551513457523	4.87537308568788	4.78802284577076	4.89553189274482
208097_s_at	TMX1	ENSG00000139921	thioredoxin related transmembrane protein 1	-1.1768259279299	7.30058122360668	-4.16682525173493	0.00150832928002237	0.0478907750890544	-0.929498508513144	7.88517516907396	8.02434537352445	8.26107646247017	8.13720458272631	7.40462978822914	6.2352622465168	6.89232581426213	7.66378842791069	5.94823100574261	7.14904173121791	6.7053128579993
208152_s_at	DDX21	ENSG00000165732	DExD-box helicase 21	-1.08351901565934	11.3274368512036	-4.31629294362222	0.00116982927381891	0.0425809579340961	-0.68289435861918	12.516989831727	12.174864311913	11.6419013400675	11.4742053929309	11.7842752402688	11.4122509260958	10.6823279649465	10.0992086811178	10.7740711862688	10.7355829200396	11.306127567864
208447_s_at	PRPS1	ENSG00000147224	phosphoribosyl pyrophosphate synthetase 1	-0.871249008516569	7.20685231863915	-4.8450529961716	0.000487372782108522	0.0299721046544511	0.16540685066541	7.8030318643144	7.6308899756251	7.27703015361305	7.88481987388544	7.81462338534841	6.70155020416764	7.05326278427112	7.35964340249995	6.29242113819123	6.63663681390521	6.8214659092091
208581_x_at	MT1X	ENSG00000187193	metallothionein 1X	-1.9345817266261	11.5251905505385	-7.95953571218318	6.08146798674694e-06	0.00665501332963498	4.28951944855481	13.3433476291382	12.6221686523885	12.3318201547002	12.0351606898874	12.5695876082857	11.0057735793679	10.8758775228509	10.8255974764428	9.89354456209099	10.5878371994068	10.6863809813639
208610_s_at	SRRM2	ENSG00000167978	serine/arginine repetitive matrix 2	1.14264902309464	12.0598724926491	5.9272848790159	9.17008152855059e-05	0.0149853819742112	1.76899403100007	11.2331086360877	11.8121620715005	11.6458990580732	11.0018381006357	11.4900390794178	12.7414666856179	12.9321987615649	12.6695894438743	11.9763548015377	12.8209211898446	12.3350195909861
208664_s_at	TTC3	ENSG00000182670	tetratricopeptide repeat domain 3	0.851721004710038	7.17604280152197	4.75621688871354	0.000563113426987578	0.0319218535969243	0.0256818401292227	6.41012714870076	6.53439675611923	7.20844583374581	6.69979141063759	6.70457739101547	7.90971109272854	7.19127828987302	7.87268882564445	7.61554669035341	7.14996510505136	7.63994227287205
208791_at	CLU	ENSG00000120885	clusterin	0.946956386134158	11.6469413214412	4.29822859438689	0.00120613885167524	0.043007658941476	-0.712550186481153	11.1515302089671	11.1768691255646	11.6496236962978	11.3854385362494	10.2886367143065	12.1115161670383	11.9175537182663	11.8270958993157	11.8205032322492	12.342913658786	12.4446735788119
208792_s_at	CLU	ENSG00000120885	clusterin	1.0852184395905	12.3051160485054	4.94572134504619	0.000414331523026576	0.0276779150823804	0.322309782643918	11.5807087147769	11.7529385981262	12.329186706301	11.89837246275	11.004687107144	12.9422188105595	12.6043503769641	12.4454160215028	12.5662105416019	13.0134628363649	13.2187243574675
208840_s_at	G3BP2	ENSG00000138757	G3BP stress granule assembly factor 2	-0.804403249942716	9.05008236284248	-5.04289948393263	0.000354703212536429	0.0257605447653162	0.472306644917144	9.40479710370668	9.75770342071299	9.22413169267305	9.92566663719852	9.13194000521948	8.94026609102624	8.52220057513362	8.59860596101276	8.94380317170146	8.67469532063282	8.42709601224962
